course_run_key,reporting_type,announcement
course-v1:WellesleyX+SOC102+2T2016,mooc,4/8/16
course-v1:WellesleyX+SOC103+2T2016,mooc,4/8/16
course-v1:WestonHS+BIO101x+2T2015,mooc,6/18/15
course-v1:WestonHS+BIO101x+2T2016,mooc,5/17/16
course-v1:WestonHS+CALC360x+2T2015,mooc,7/15/15
course-v1:WestonHS+MechC101x+2T2016,mooc,2/23/16
course-v1:WestonHS+PFLC1x+2T2016,mooc,7/5/16
course-v1:Wharton+CustomerCentricityx+1T2017,mooc,1/9/17
course-v1:Wharton+CustomerCentricityx+3T2016,mooc,6/29/16
course-v1:Wharton+DigitalMarketing1.1x+1T2016,mooc,2/9/16
course-v1:Wharton+DigitalMarketing1.1x+1T2017,mooc,1/23/17
course-v1:Wharton+DigitalMarketing1.1x+3T2016,mooc,7/13/16
course-v1:Wharton+MarketingAnalytics101x+1T2017,mooc,1/9/17
course-v1:Wharton+MarketingAnalytics101x+2T2016,mooc,7/15/16
course-v1:Wharton+SellingIdeas101x+1T2017,mooc,1/9/17
course-v1:Wharton+SellingIdeas101x+3T2016,mooc,7/15/16
course-v1:Wharton+StrategyX+1T2017,mooc,1/9/17
course-v1:Wharton+StrategyX+3T2016,mooc,7/15/16
course-v1:WitsX+ELEN7070x+2T2016,mooc,5/27/16
course-v1:WitsX+HSD101x+2T2016,mooc,5/31/16
course-v1:WitsX+RBME101x+3T2016,mooc,5/31/16
DartmouthX/DART.ENVS.01.X/2015_T1,mooc,9/17/14
DavidsonX/001x/1T2014,mooc,10/28/13
DavidsonX/D.001x/3T2014,mooc,6/27/14
DavidsonX/D002/2014_T3,mooc,12/19/13
DavidsonX/D003x.1/1T2015,mooc,9/24/14
DavidsonX/D003x.2/2T2015,mooc,10/15/14
DelftX/AE.1110x/3T2014,mooc,6/20/14
DelftX/AE1110x/1T2014,mooc,10/17/13
DelftX/Calc001x/2T2015,mooc,9/10/14
DelftX/CTB3300WCx/2T2014,mooc,5/28/14
DelftX/CTB3365DWx/3T2014,mooc,6/4/14
DelftX/CTB3365STx/2T2015,mooc,5/28/14
DelftX/CTB3365x/2013_Fall,mooc,5/13/13
DelftX/DDA691x/3T2014,mooc,5/9/14
DelftX/EconSec101x/1T2015,mooc,10/1/14
DelftX/ET.3034TU/3T2014,mooc,5/23/14
DelftX/ET3034TUx/2013_Fall,mooc,5/8/13
DelftX/EX101x/1T2015,mooc,11/12/14
DelftX/FP101x/3T2014,mooc,5/30/14
DelftX/Frame101x/1T2015,mooc,12/5/14
DelftX/NGI101x/1T2014,mooc,10/31/13
DelftX/NGI102x/3T2014,mooc,6/4/14
DelftX/RI101x/3T2014,mooc,6/3/14
DelftX/TBP01x/3T2014,mooc,5/28/14
DelftX/TOPOCMx/1T2015,mooc,12/5/14
DelftX/TPM1x/3T2014,mooc,6/2/14
DelftX/TW.3421x/1T2015,mooc,10/31/14
DelftX/TW3421x/1T2014,mooc,11/22/13
edX/GWPx/2014_T1,mooc,1/22/14
EPFLx/BIO465.1x/4T2014,mooc,9/18/14
EPFLx/BIO465x/2013_OND,mooc,7/11/13
EPFLx/BrainX/1T2015,mooc,12/18/14
EPFLx/EE-100Bx/3T2014,mooc,7/22/14
EPFLx/EE-102B.1x/1T2015,mooc,12/19/14
EPFLx/EE-102Bx/1T2014,mooc,12/13/13
EPFLx/MF201x/1T2014,mooc,12/20/13
EPFLx/PHYS-209.1x/1T2015,mooc,12/1/14
EPFLx/PHYS-209x/4T2014,mooc,6/30/14
ETHx/AMRx/1T2014,mooc,12/5/13
ETHx/CAMS.1x/1T2015,mooc,12/19/14
ETHx/CAMSx/3T2014,mooc,6/13/14
ETHx/FC-01x/3T2014,mooc,5/8/14
GEMSx/GE001x/1T2015,mooc,11/21/14
GeorgetownX/GUIX-501-01x/3T2014,mooc,12/11/13
GeorgetownX/HUMX421-01x/3T2014,mooc,2/13/14
GeorgetownX/HUMX422-01x/1T2015,mooc,8/11/14
GeorgetownX/HUMX423-01x/1T2015,mooc,8/20/14
GeorgetownX/INFX523-01/2013_Fall,mooc,5/13/13
GeorgetownX/INFX523-02x/3T2014,mooc,5/21/14
GeorgetownX/MEDX202-01/2014_SOND,mooc,5/21/13
GeorgetownX/phlx101-01/1T2014,mooc,10/2/13
GeorgetownX/PHLX101-01/2013_Fall,mooc,
GeorgetownX/PHYX152x/1T2015,mooc,9/10/14
HamiltonX/ENG142x/2015_T1,mooc,10/23/14
HamiltonX/RELST005.5x/1T2015,mooc,9/22/14
HarvardX/1368.1x/3T2014,mooc,7/29/14
HarvardX/1368.2x/2T2015,mooc,10/9/14
HarvardX/1368.3x/2T2015,mooc,10/8/14
HarvardX/1368.4x/2T2015,mooc,10/8/14
HarvardX/AI12.1x/2013_SOND,mooc,5/30/13
HarvardX/AI12.2x/2013_SOND,mooc,5/30/13
HarvardX/AmPoX.1/2014_T3,mooc,7/22/14
HarvardX/AmPoX.2/2014_T3,mooc,7/22/14
HarvardX/AmPoX.3/1T2015,mooc,10/23/14
HarvardX/AmPoX.4/1T2015,mooc,12/22/14
HarvardX/AT1x/2T2014,mooc,4/3/14
HarvardX/BUS5.1x/1T2014,mooc,12/20/13
HarvardX/CB22.1x/2013_SOND,mooc,8/2/13
HarvardX/CB22x/2013_Spring,mooc,12/19/12
HarvardX/CS50x/2012,mooc,7/23/12
HarvardX/CS50x/2014_T1,mooc,7/3/13
HarvardX/CS50x3/2015,mooc,12/30/14
HarvardX/EMC2x/1T2015,mooc,11/13/14
HarvardX/ER22.1x/1T2014,mooc,12/20/13
HarvardX/ER22x/2013_Spring,mooc,12/19/12
HarvardX/GSE1.1x/3T2014,mooc,7/30/14
HarvardX/GSE1x/2014_JFMA,mooc,5/31/13
HarvardX/GSE2x/2T2014,mooc,3/31/14
HarvardX/GSE3x/1T2015,mooc,4/3/15
HarvardX/HAA1x/1T2014,mooc,3/7/14
HarvardX/HDS1544.1x/2013_SOND,mooc,7/17/13
HarvardX/HKS211.1x/3T2013,mooc,8/23/13
HarvardX/HKS211.2x/3T2015,mooc,12/19/14
HarvardX/HLS1.1x-2/1T2015,mooc,10/22/14
HarvardX/HLS1.1x/1T2014,mooc,12/20/13
HarvardX/HLS1xA/Copyright,mooc,
HarvardX/HLS1xB/Copyright,mooc,
HarvardX/HLS1xC/Copyright,mooc,
HarvardX/HLS1xD/Copyright,mooc,
HarvardX/HLS2x/1T2015,mooc,9/15/14
HarvardX/HLS3x/1T2015,mooc,1/14/15
HarvardX/HSPH-HMS214x/2013_SOND,mooc,5/13/13
HarvardX/HUM2.1x/3T2014,mooc,8/8/14
HarvardX/HUM2.2x/3T2014,mooc,9/2/14
HarvardX/HUM2.3X/3T2014,mooc,9/12/14
HarvardX/HUM2.4x/3T2014,mooc,9/12/14
HarvardX/HUM2.5x/3T2014,mooc,9/12/14
HarvardX/MCB80.1x/2013_SOND,mooc,9/16/13
HarvardX/MCB80.2x/3T2014,mooc,8/7/14
HarvardX/PH201x/2013_SOND,mooc,5/30/13
HarvardX/PH207x/2012_Fall,mooc,7/23/12
HarvardX/PH210x/1T2014,mooc,12/19/13
HarvardX/PH278x/2013_Spring,mooc,12/19/12
HarvardX/PH525.1x/1T2015,mooc,11/14/14
HarvardX/PH525.2x/1T2015,mooc,11/14/14
HarvardX/PH525.3x/1T2015,mooc,11/14/14
HarvardX/PH525.4x/1T2015,mooc,11/14/14
HarvardX/PH525.5x/1T2015,mooc,11/14/14
HarvardX/PH525.6x/1T2015,mooc,11/14/14
HarvardX/PH525.7x/1T2015,mooc,11/14/14
HarvardX/PH525.8x/1T2015,mooc,11/14/14
HarvardX/PH525x/1T2014,mooc,12/19/13
HarvardX/PH555x/2014_T2,mooc,3/25/14
HarvardX/SPU27x/2013_Oct,mooc,3/26/13
HarvardX/SPU30x/2T2014,mooc,11/4/14
HarvardX/SW12.10x/1T2015,mooc,8/28/14
HarvardX/SW12.2x/1T2014,mooc,12/13/13
HarvardX/SW12.3x/1T2014,mooc,1/4/14
HarvardX/SW12.4x/1T2014,mooc,1/1/14
HarvardX/SW12.5x/2T2014,mooc,4/10/14
HarvardX/SW12.6x/2T2014,mooc,4/4/14
HarvardX/SW12.7x/3T2014,mooc,8/21/14
HarvardX/SW12.8x/3T2014,mooc,8/28/14
HarvardX/SW12.9x/3T2014,mooc,8/28/14
HarvardX/SW12x/2013_SOND,mooc,8/28/13
HarvardX/SW25x/1T2014,mooc,12/19/13
HarvardX/SW47.1x/2014_T3,mooc,5/27/14
HarvardX/USW30x/2T2014,mooc,2/28/14
HarveyMuddX/CS001x/1T2015,mooc,4/13/15
HarveyMuddX/CS002x/1T2015,mooc,11/17/14
HarveyMuddX/CS005x/2T2015,mooc,4/13/15
HarveyMuddX/PHYS024x/1T2015,mooc,11/17/14
HKUSTx/COMP102x/2T2014,mooc,3/31/14
HKUSTx/EBA101x/3T2014,mooc,5/9/14
HKUSTx/EBA102x/4Q2015,mooc,11/18/14
HKUSTx/ELEC1200.1x/3T2014,mooc,4/25/14
HKUx/HKU01x/3T2014,mooc,4/15/14
HKUx/HKU02.1x/3T2014,mooc,5/13/14
HKUx/HKU03x/1T2015,mooc,5/22/14
HKUx/HKU04x/2T2015,mooc,1/9/15
IDBx/IDB_LSC101x/3T2014,mooc,9/22/14
IDBx/IDB1x/2T2014,mooc,3/6/14
IDBx/IDB2x/3T2014,mooc,3/6/14
IEEEx/ISSCCx/3T2014,mooc,11/7/14
IITBombayX/CS101.1x/2T2014,mooc,12/31/13
IITBombayX/CS101.2x/3T2014,mooc,12/31/13
IITBombayX/EE210.1X/3T2015,mooc,10/1/14
IITBombayX/EE210.2X/3T2015,mooc,9/24/14
IITBombayX/ME209.1x/2T2015,mooc,11/18/14
IITBombayX/ME209x/2T2014,mooc,12/18/13
IMF/FPP.1x/2T2014,mooc,4/7/14
IMFx/DSAx/3T2014,mooc,5/27/14
IMFx/ESRx/2T2014,mooc,4/7/14
IMFx/FPP.1x_2015/1T2015,mooc,
IMFx/OL14.01/2T2014,mooc,
KIx/KIBEHMEDx/3T2014,mooc,2/10/14
KIx/KIeHealthX/2T2015,mooc,12/29/14
KIx/KIexploRx/3T2014,mooc,2/10/14
KIx/KIGlobalHx/2014_T3,mooc,2/8/14
KIx/KIPractihx/3T2014,mooc,2/10/14
KyotoUx/001x/1T2014,mooc,10/28/13
LinuxFoundationX/LFS101x/2T2014,mooc,3/6/14
LouvainX/Louv1.01x/1T2014,mooc,10/21/13
LouvainX/Louv1.1x/3T2014,mooc,8/14/14
LouvainX/Louv1.2x/4T2014,mooc,9/22/14
LouvainX/Louv2.01x/1T2014,mooc,10/21/13
LouvainX/Louv2x/1T2015,mooc,11/10/14
LouvainX/Louv3.01x/1T2014,mooc,10/21/13
LouvainX/Louv3.02x/3T2014,mooc,7/14/14
LouvainX/Louv3x/1T2015,mooc,11/10/14
LouvainX/Louv4.01x/1T2014,mooc,10/21/13
LouvainX/Louv4x/1T2015,mooc,11/10/14
LouvainX/Louv5x/2T2015,mooc,1/15/15
LouvainX/Louv8x/1T2015,mooc,12/10/14
LouvainX/Louv9x/1T2015,mooc,11/25/14
McGillX/ATOC185x_2/1T2015,mooc,9/8/14
McGillX/ATOC185x/2T2014,mooc,2/28/14
McGillX/Body101x/1T2015,mooc,10/6/14
McGillX/CHEM181x_2/3T2014,mooc,7/21/14
McGillX/CHEM181x/1T2014,mooc,10/21/13
MITx/11.126x/3T2014,mooc,7/29/14
MITx/11.132x/3T2014,mooc,7/10/14
MITx/12_340x/1T2014,mooc,11/4/13
MITx/14_73x/1T2014,mooc,12/2/13
MITx/14.73x_1/1T2015,mooc,10/20/14
MITx/14.73x/2013_Spring,mooc,12/19/12
MITx/15.071x_2/1T2015,mooc,12/12/14
MITx/15.071x/1T2014,mooc,12/20/13
MITx/15.390.1x_TUR/1T2015,mooc,12/31/14
MITx/15.390.1x/3T2014,mooc,10/28/14
MITx/15.390.2x_TUR/1T2015,mooc,12/31/14
MITx/15.390.2x/3T2014,mooc,10/28/14
MITx/15.390x/1T2014,mooc,11/22/13
MITx/15.S23x/3T2014,mooc,6/12/14
MITx/16.00x/1T2015,mooc,12/19/14
MITx/16.101x/2013_SOND,mooc,5/23/13
MITx/16.110x/1T2014,mooc,11/15/13
MITx/18.01.1x/2T2015,mooc,9/10/14
MITx/18.01.2x/3T2015,mooc,9/10/14
MITx/18.01.3x/1T2016,mooc,9/10/14
MITx/2.01x/2013_Spring,mooc,2/25/13
MITx/2.01x/2T2014,mooc,4/10/14
MITx/2.03x/3T2013,mooc,9/9/13
MITx/21W.789x_2/1T2015,mooc,10/30/14
MITx/21W.789x/1T2014,mooc,11/25/13
MITx/24.00_1x/3T2014,mooc,6/6/14
MITx/24.00x/2013_SOND,mooc,5/20/13
MITx/3.032x/3T2014,mooc,6/24/14
MITx/3.072x/1T2015,mooc,11/17/14
MITx/3.086-2x/1T2015,mooc,9/17/14
MITx/3.086x/2013_SOND,mooc,5/20/13
MITx/3.091x_2/1T2014,mooc,4/10/14
MITx/3.091x_3/3T2014,mooc,6/27/14
MITx/3.091x/2012_Fall,mooc,7/23/12
MITx/3.091X/2013_Fall,mooc,8/5/13
MITx/3.091x/2013_Spring,mooc,12/19/12
MITx/4.605x_2/3T2014,mooc,7/9/14
MITx/4.605x/2013_SOND,mooc,5/20/13
MITx/6.00.1_3x/2T2014,mooc,5/7/14
MITx/6.00.1_4x/3T2014,mooc,8/4/14
MITx/6.00.1-x/1T2014,mooc,1/22/14
MITx/6.00.1x_5/1T2015,mooc,11/6/14
MITx/6.00.1x/3T2013,mooc,9/16/13
MITx/6.00.2_2x/3T2014,mooc,7/14/14
MITx/6.00.2x/1T2014,mooc,1/29/14
MITx/6.002_4x/3T2014,mooc,6/20/14
MITx/6.002x/2012_Fall,mooc,7/23/12
MITx/6.002x/2012_Spring,mooc,2/14/12
MITx/6.002x/2013_Spring,mooc,2/14/13
MITx/6.004.1x/1T2015,mooc,12/17/14
MITx/6.00x/2012_Fall,mooc,7/23/12
MITx/6.00x/2013_Spring,mooc,12/19/12
MITx/6.041x_1/1T2015,mooc,12/22/14
MITx/6.041x/1T2014,mooc,10/29/13
MITx/6.341x/3T2014,mooc,9/24/14
MITx/6.832x/3T2014,mooc,8/29/14
MITx/6.SFMx/1T2014,mooc,1/24/14
MITx/7.00x_2/2T2014,mooc,4/17/14
MITx/7.00x/2013_SOND,mooc,7/2/13
MITx/7.00x/2013_Spring,mooc,1/30/13
MITx/7.28.1x/1T2015,mooc,11/14/14
MITx/7.QBW_1x/1T2015,mooc,10/30/14
MITx/7.QBWx/2T2014,mooc,4/4/14
MITx/8.01x/2013_SOND,mooc,5/21/13
MITx/8.02x/2013_Spring,mooc,1/17/13
MITx/8.05x/1T2015,mooc,6/1/14
MITx/8.EFTx/3T2014,mooc,6/6/14
MITx/8.MechCx/1T2015,mooc,9/10/14
MITx/8.MReV/2013_Summer,mooc,4/26/13
MITx/8.MReVx/2T2014,mooc,4/11/14
MITx/9.01x/3T2014,mooc,8/8/14
MITx/EECS.6.002x/3T2013,mooc,8/16/13
MITx/ESD.SCM1x/3T2014,mooc,5/19/14
MITx/JPAL101_1x/3T2014,mooc,8/1/14
MITx/JPAL101x/1T2014,mooc,2/3/14
MITx/MAS.S69x/1T2014,mooc,4/10/14
NotreDameX/EG240x/2T2015,mooc,12/4/14
NotreDameX/MAT150x/2T2015,mooc,12/9/14
NotreDameX/SOC120x/2T2015,mooc,12/4/14
NotreDameX/TH120.1x/2T2015,mooc,12/9/14
OECx/BP111x/3T2014,mooc,9/3/14
OECx/Energy103/3T2014,mooc,8/25/14
OECx/PH241x/3T2014,mooc,8/25/14
OsakaX/BIO101x/1T2015,mooc,1/22/15
PekingX/00330280x/2015Q1,mooc,8/5/14
PekingX/01034040x/3T2014,mooc,6/4/14
PekingX/01339180X/3T2013,mooc,9/3/13
PekingX/01718330x/1T2014,mooc,1/21/14
PekingX/02030330x_1/3T2014,mooc,7/21/14
PekingX/02030330X/3T2013,mooc,9/3/13
PekingX/02132750x/2015Q1,mooc,8/5/14
PekingX/02930106x/2015Q1,mooc,8/5/14
PekingX/03131840x/3T2014,mooc,6/9/14
PekingX/04332960X/3T2013,mooc,9/3/13
PekingX/04830050.2x/2015Q3,mooc,9/23/14
PekingX/04830050x/2T2014,mooc,5/29/14
PekingX/04830260x/2015Q1,mooc,8/5/14
PekingX/04832430X/3T2013,mooc,9/3/13
PekingX/18000123x/2015Q1,mooc,8/5/14
PekingX/18001001x/2015Q1,mooc,8/6/14
PekingX/20000001x/2015Q1,mooc,8/5/14
PekingX/532001x/3T2014,mooc,5/29/14
PurdueX/nano515x/2015_T2,mooc,10/29/14
PurdueX/nano520/3T2015,mooc,1/13/15
PurdueX/pncom201501x/2015_T1,mooc,12/23/14
RiceX/AdvBIO.1x/2014T3,mooc,10/10/14
RiceX/AdvBIO.2x/2014T3,mooc,10/10/14
RiceX/AdvBIO.3x/2015T1,mooc,10/10/14
RiceX/AdvBIO.4x/2015T1,mooc,10/10/14
RiceX/AdvBIO.5x/2015T1,mooc,10/10/14
RiceX/AdvENVSCI.1x/2014T3,mooc,10/15/14
RiceX/AdvENVSCI.2x/2015T1,mooc,10/15/14
RiceX/AdvENVSCI.3x/2015T1,mooc,10/15/14
RiceX/AdvENVSCI.4x/2015T1,mooc,10/15/14
RiceX/AdvPHY2.1x/3T2014,mooc,10/10/14
RiceX/AdvPHY2.2x/1T2015,mooc,10/10/14
RiceX/AdvPHY2.3x/1T2015,mooc,10/10/14
RiceX/AdvPHY2.4x/2T2015,mooc,10/10/14
RiceX/BIOC300.1x/1T2015,mooc,12/1/14
RiceX/BIOC372.1x-F14/2T2014,mooc,5/8/14
RiceX/BIOC372.1x/1T2014,mooc,12/13/13
RiceX/BIOC372.2x/2T2014,mooc,2/20/14
RiceX/ELEC301.2x/2015Q3,mooc,1/12/15
RiceX/ELEC301x_/2015Q3,mooc,1/12/15
RiceX/ELEC301x/T1_2014,mooc,8/8/13
RiceX/LabSafety.1x/3T2016,mooc,10/1/14
RiceX/PHYS_102x/1T2014,mooc,12/6/13
RiceX/PHYS102.1x/2015T1,mooc,12/16/14
RiceX/PHYS102.2x/2015T1,mooc,12/16/14
RiceX/PHYS102x/2013_Oct,mooc,5/21/13
RiceX/PHYS201x/3T2014,mooc,8/15/14
RiceX/RELI157x/1T2015,mooc,10/7/14
SchoolYourself/AlgebraX/1T2015,mooc,9/10/14
SchoolYourself/GeometryX/1T2015,mooc,9/10/14
SMES/ASLCx/1T2015,mooc,9/24/14
SMES/COL101x/1T2015,mooc,9/4/14
SMES/PSYCH101x/1T2015,mooc,9/10/14
SNUx/SNU034.005.1x/1T2014,mooc,1/30/14
SNUx/SNU216B.226.1x/1T2014,mooc,2/4/14
SNUx/SNU446.345.1x/1T2014,mooc,2/6/14
SNUx/SNU446.345.2x/2T2014,mooc,4/7/14
TBRx/EngCompX/1T2015,mooc,9/10/14
TBRx/STATx/1T2015,mooc,9/10/14
TenarisUniversityX/CNC.ETRRx/3T2014,mooc,9/17/14
TsinghuaX/00690242_1x/1T2014,mooc,11/26/13
TsinghuaX/00690242_2x/3T2014,mooc,9/15/14
TsinghuaX/00690242.x/1T2015,mooc,12/22/14
TsinghuaX/20220214.x/1T2015,mooc,1/22/15
TsinghuaX/20220214x/3T2014,mooc,7/28/14
TsinghuaX/20220332_2x/1T2014,mooc,11/26/13
TsinghuaX/20220332X/3T2013,mooc,8/9/13
TsinghuaX/30240184_x/1T2015,mooc,12/17/14
TsinghuaX/30240184.x/3T2014,mooc,8/28/14
TsinghuaX/30240184x/1T2014,mooc,12/31/13
TsinghuaX/30700313x/1T2015,mooc,12/17/14
TsinghuaX/40050455x/1T2015,mooc,1/23/15
TsinghuaX/60240013.x/1T2015,mooc,12/22/14
TsinghuaX/60240013x/3T2014,mooc,8/29/14
TsinghuaX/70167012x/3T2014,mooc,9/12/14
TsinghuaX/80000901_1X/3T2013,mooc,8/9/13
TsinghuaX/80000901_2x/1T2014,mooc,12/18/13
TsinghuaX/80000901x/3T2014,mooc,8/28/14
TsinghuaX/80512073_x/1T2015,mooc,2/27/15
TsinghuaX/80512073.x/3T2014,mooc,9/12/14
TsinghuaX/80512073x/1T2014,mooc,11/26/13
TUMx/AUTONAVx/2T2014,mooc,3/17/14
UAMx/Android301x/1T2015,mooc,9/30/14
UAMx/Quijote501x/1T2015,mooc,9/30/14
UAMx/QuiOrg101x/1T2015,mooc,9/30/14
UAMx/TxEtj201x/1T2015,mooc,9/30/14
UBCx/China300x/3T2014,mooc,8/22/14
UBCx/Forest222x/1T2015,mooc,10/12/14
UBCx/IndEdu200x/1T2015,mooc,10/29/14
UBCx/Water201x/3T2014,mooc,8/21/14
UC3Mx/CEH.1-ENx/1T2015,mooc,6/4/14
UC3Mx/CEH.1-ESx/1T2015,mooc,6/4/14
UC3Mx/HGA.1x/1T2015,mooc,6/4/14
UC3Mx/IT.1.1x/1T2015,mooc,10/22/14
UC3Mx/MMC.1x/1T2015,mooc,6/4/14
UC3Mx/PCA.1x/1T2015,mooc,6/4/14
UChicagoX/Ed179x/1T2015,mooc,10/8/14
UChicagoX/PS280x/2015_T1,mooc,10/17/14
University_of_TorontoX/BE101x_2/3T2014,mooc,6/24/14
University_of_TorontoX/BE101x/2013_SOND,mooc,7/22/13
University_of_TorontoX/D101x/1T2015,mooc,1/30/15
University_of_TorontoX/LA101x_2/1T2015,mooc,12/18/14
University_of_TorontoX/LA101x/1T2014,mooc,11/26/13
University_of_TorontoX/OEE101x/3T2013,mooc,8/6/13
UPV/IQ101.4x/3T2015,mooc,1/8/15
UPValenciaX/AIP201x/2T2015,mooc,11/18/14
UPValenciaX/BI101x/2T2015,mooc,11/18/14
UPValenciaX/BMA101x/2T2015,mooc,11/18/14
UPValenciaX/BMD101x/2T2015,mooc,11/18/14
UPValenciaX/BMI101x/2T2015,mooc,11/18/14
UPValenciaX/BMN101x/1T2015,mooc,11/18/14
UPValenciaX/DC201x/2T2015,mooc,11/18/14
UPValenciaX/DMT201x/2T2015,mooc,11/18/14
UPValenciaX/EX101x/2T2015,mooc,11/18/14
UPValenciaX/FCO201x/2T2015,mooc,11/18/14
UPValenciaX/FFI101.1x/1T2015,mooc,12/22/14
UPValenciaX/FFI101.2x/1T2015,mooc,12/22/14
UPValenciaX/GM201x/2T2015,mooc,11/18/14
UPValenciaX/IQ101.1x/2T2015,mooc,12/22/14
UPValenciaX/IQ101.2x/2T2015,mooc,12/23/14
UPValenciaX/IQ101.3x/3T2015,mooc,1/8/15
UPValenciaX/RA201x/1T2015,mooc,11/18/14
UPValenciaX/TE201x/2T2015,mooc,11/18/14
UPValenciaX/VF201x/2T2015,mooc,11/18/14
UQx/BIOIMG101x/1T2014,mooc,12/27/13
UQx/Crime101x/3T2014,mooc,3/21/14
UQx/Denial101x/1T2015,mooc,9/19/14
UQx/HYPERS301x/1T2014,mooc,12/27/13
UQx/Sense101x/3T2014,mooc,
UQx/Think101x/1T2014,mooc,10/10/13
UQx/TROPIC101x/1T2014,mooc,12/27/13
UQx/World101x/3T2014,mooc,3/19/14
UQx/Write101x/3T2014,mooc,4/4/14
UTArlingtonX/ENGR1.0x/2T2015,mooc,8/27/14
UTArlingtonX/LINK5.10x/3T2014,mooc,6/5/14
UTAustinX/UT.1.01x/2013_Sept,mooc,12/20/12
UTAustinX/UT.2.01x/2013_Sept,mooc,12/20/12
UTAustinX/UT.2.02x/3T2014,mooc,6/18/14
UTAustinX/UT.3.01x/2013_Sept,mooc,12/20/12
UTAustinX/UT.3.02x/3T2014,mooc,6/18/14
UTAustinX/UT.4.01x/2013_Sept,mooc,12/20/12
UTAustinX/UT.5.01x/1T2014,mooc,10/1/13
UTAustinX/UT.5.02x/1T2015,mooc,10/3/14
UTAustinX/UT.6.01x/1T2014,mooc,10/3/13
UTAustinX/UT.6.02x/1T2015,mooc,10/3/14
UTAustinX/UT.7.01x/3T2014,mooc,6/25/14
UTAustinX/UT.8.01x/1T2014,mooc,10/1/13
UTAustinX/UT.8.02x/1T2015,mooc,10/3/14
UTAustinX/UT.9.01x/1T2014,mooc,10/3/13
UTAustinX/UT.PreC.10.01x/3T2015,mooc,9/10/14
UTokyoX/UTokyo001x/3T2014,mooc,2/17/14
UTokyoX/UTokyo002x/3T2014,mooc,2/17/14
UWashingtonX/AA432x/3T2014,mooc,5/5/14
UWashingtonX/COMM220UWx/1T2014,mooc,10/22/13
UWashingtonX/ECFS302x/2T2014,mooc,3/12/14
UWashingtonX/ECFS311x/2T2014,mooc,3/12/14
VJx/VJx/3T2014,mooc,6/5/14
WageningenX/GFFCx/1T2015,mooc,5/30/14
WageningenX/NUTR101x/1T2014,mooc,6/4/14
WellesleyX/ANTH_207x/2013_SOND,mooc,5/20/13
WellesleyX/ENG_112x/2014_SOND,mooc,5/21/13
WellesleyX/HIST229x/2013_SOND,mooc,5/20/13
WellesleyX/SOC108x/2014_SOND,mooc,5/21/13
WestonHS/MechC101x/2T2015,mooc,9/10/14
WestonHS/PFLC1x/3T2015,mooc,9/10/14
AdelaideX/Wine101x/2T2014,other,
BerkeleyX/APCS-A.1x/3T2015,other,
BerkeleyX/APCS-A.2x/3T2015,other,
BerkeleyX/APCS-A.3x/1T2016,other,
BerkeleyX/APCS-A.4x/1T2016,other,
BerkeleyX/ColWri3.10/1T2016,other,
BerkeleyX/ColWri3.11/1T2016,other,
BerkeleyX/ColWri3.12x/1T2016,other,
BerkeleyX/ColWri3.6x/2T2015,other,
BerkeleyX/ColWri3.7x/3T2015,other,
BerkeleyX/ColWri3.8x/3T2015,other,
BerkeleyX/ColWri3.9x/3T2015,other,
BerkeleyX/CS-184x/2013_Oct,other,
BerkeleyX/CS-191x/2013_Summer,other,
BerkeleyX/CS169.1X/3T2013,other,
BerkeleyX/CS169/fa12,other,
BerkeleyX/CS184.1x/Foundations_of_Computer_Graphics,other,
BerkeleyX/CS188/fa12,other,
BerkeleyX/CS188/sp13,other,
BerkeleyX/GG101x-b/1T2015,other,
BerkeleyX/JS4C101/1T2015,other,
BerkeleyX/LUCS.1x/3T2015,other,
BerkeleyX/LUCS.2x/3T2015,other,
BerkeleyX/LUCS.3x/1T2016,other,
BerkeleyX/LUCS.4x/1T2016,other,
BerkeleyX/Stat_2.3...x/2T2014,other,
BerkeleyX/Stat_2.3..x/2T2014,other,
BerkeleyX/Stat_2.3.x/2T2014,other,
BerkeleyX/Stat2.1X/1T2014,other,
BerkeleyX/Stats2.2x/1T2014,other,
BerkleeX/bcm-mb110x/1T2014,other,9/25/13
Brown/CSCI141/2014_Spring,other,
BUx/PYAP1x/1T2015,other,
CaltechX/CS156/Fall2013,other,
ColgateX/GW101x/1T2015,other,
ColgateX/GW102x/2015_T2,other,
CooperUnion/APChem.1x/1T2015,other,
CooperUnion/APCSA.1x/1T2015,other,
course-v1:ACCA+Accounting101x+1T2015,other,
course-v1:ACCA+FA1-MA1.X+2Q2016,other,
course-v1:ACCA+FA2-MA2.X+2Q2016,other,
course-v1:ACCA+FAB-F1.x+2Q2016,other,
course-v1:ACCA+FFA-F3.x+2Q2016,other,
course-v1:ACCA+FMA-F2.x+2Q2016,other,
course-v1:AdelaideX+AnalysisX+3T2017,other,
course-v1:AdelaideX+BigDataX+3T2017,other,
course-v1:AdelaideX+CompX+3T2017,other,
course-v1:AdelaideX+DataCapX+3T2017,other,
course-v1:AdelaideX+Musonic101x+2T2016,other,
course-v1:AdelaideX+NanoX+2T2016,other,
course-v1:AdelaideX+ProgramX+2T2017,other,
course-v1:AmnestyInternationalX+Rights1x+debugging,other,
course-v1:AmnestyInternationalX+Rights2x+3T2016_ES,other,
course-v1:AmnestyInternationalX+Rights2x+3T2016_FR,other,
